Date,Open,High,Low,Close,Adj Close,Volume
2018-09-01,4353.140137,4387.450195,4184.709961,4337.899902,4337.899902,19589400
2018-10-01,4333.319824,4341.259766,3785.379883,3960.229980,3960.229980,0
2018-11-01,3958.889893,4065.479980,3776.800049,3792.810059,3792.810059,0
2018-12-01,3802.219971,3905.350098,3629.489990,3685.159912,3685.159912,0
2019-01-01,3682.610107,4071.199951,3649.830078,3982.679932,3982.679932,46028500
2019-02-01,3980.820068,4145.490234,3963.739990,4076.989990,4076.989990,48633700
2019-03-01,4077.419922,4285.330078,4012.760010,4030.840088,4030.840088,239088400
2019-04-01,4032.989990,4249.399902,4030.610107,4031.379883,4031.379883,0
2019-05-01,4030.340088,4031.169922,3770.199951,3798.899902,3798.899902,19261100
2019-06-01,3798.899902,3982.570068,3739.409912,3958.340088,3958.340088,0
2019-07-01,3958.270020,4060.939941,3870.419922,3909.020020,3909.020020,33620000
2019-08-01,3908.780029,3924.800049,3699.929932,3848.879883,3848.879883,48216600
2019-09-01,3848.379883,4087.590088,3813.050049,4040.159912,4040.159912,26269500
2019-10-01,4040.449951,4152.459961,3826.830078,4092.370117,4092.370117,40433100
2019-11-01,4115.680176,4184.799805,4047.129883,4059.929932,4059.929932,69930800
2019-12-01,4060.510010,4271.720215,3986.050049,4221.979980,4221.979980,593066700
2020-01-01,4224.830078,4421.370117,4204.500000,4300.080078,4300.080078,1029292100
2020-02-01,4294.169922,4590.939941,3974.850098,4026.229980,4026.229980,1154477300
2020-03-01,4134.419922,4162.830078,2823.449951,3382.459961,3382.459961,2065847000
2020-04-01,3276.530029,3548.610107,3235.290039,3502.719971,3502.719971,895183100
